Cidade;Escola;Dimensao;NotaDaDimensao;Area;NotaDaArea;Topico;NotaDoTopico;AnoDaAvaliacao
NIOAQUE;EE INDÍGENA DE ENSINO MÉDIO ANGELINA VICENTE;Gestão de Infraestrutura e Condições de Funcionamento da Escola;8.39777;Instalações e Condições de Funcionamento;8.39777;Área Externa da Escola;8.71250;2018
NIOAQUE;EE INDÍGENA DE ENSINO MÉDIO ANGELINA VICENTE;Gestão de Infraestrutura e Condições de Funcionamento da Escola;8.39777;Instalações e Condições de Funcionamento;8.39777;Banheiros;9.37167;2018
NIOAQUE;EE INDÍGENA DE ENSINO MÉDIO ANGELINA VICENTE;Gestão de Infraestrutura e Condições de Funcionamento da Escola;8.39777;Instalações e Condições de Funcionamento;8.39777;Biblioteca;8.41025;2018
NIOAQUE;EE INDÍGENA DE ENSINO MÉDIO ANGELINA VICENTE;Gestão de Infraestrutura e Condições de Funcionamento da Escola;8.39777;Instalações e Condições de Funcionamento;8.39777;Sala de Tecnologias (STE);7.41000;2018
NIOAQUE;EE INDÍGENA DE ENSINO MÉDIO ANGELINA VICENTE;Gestão de Infraestrutura e Condições de Funcionamento da Escola;8.39777;Instalações e Condições de Funcionamento;8.39777;Segurança;8.59000;2018
NIOAQUE;EE INDÍGENA DE ENSINO MÉDIO ANGELINA VICENTE;Gestão de Infraestrutura e Condições de Funcionamento da Escola;8.39777;Instalações e Condições de Funcionamento;8.39777;Acessibilidade;6.76889;2018
NIOAQUE;EE INDÍGENA DE ENSINO MÉDIO ANGELINA VICENTE;Gestão de Infraestrutura e Condições de Funcionamento da Escola;8.39777;Instalações e Condições de Funcionamento;8.39777;Alimentação Escolar/Cozinha/Depósito;8.89690;2018
NIOAQUE;EE INDÍGENA DE ENSINO MÉDIO ANGELINA VICENTE;Gestão de Infraestrutura e Condições de Funcionamento da Escola;8.39777;Instalações e Condições de Funcionamento;8.39777;Quadra de Esportes;7.00000;2018
NIOAQUE;EE INDÍGENA DE ENSINO MÉDIO ANGELINA VICENTE;Gestão de Interação e Ambiente Escolar;8.96857;Interação;8.68333;Relacionamento Interpessoal;8.68333;2018
NIOAQUE;EE INDÍGENA DE ENSINO MÉDIO ANGELINA VICENTE;Gestão de Interação e Ambiente Escolar;8.96857;Ambiente Escolar;9.03381;Comunicação e Integração com a Escola;9.13286;2018
NIOAQUE;EE INDÍGENA DE ENSINO MÉDIO ANGELINA VICENTE;Gestão de Interação e Ambiente Escolar;8.96857;Ambiente Escolar;9.03381;Zelo ao Patrimônio;8.96250;2018
NIOAQUE;EE INDÍGENA DE ENSINO MÉDIO ANGELINA VICENTE;Gestão de Interação e Ambiente Escolar;8.96857;Ambiente Escolar;9.03381;Compromisso com a Escola;8.66667;2018
NIOAQUE;EE INDÍGENA DE ENSINO MÉDIO ANGELINA VICENTE;Gestão de Interação e Ambiente Escolar;8.96857;Grau de Satisfação;8.83268;Numa escala de 0 a 10, qual o seu grau de satisfação em relação aos trabalhos desenvolvidos na unidade escolar;8.95385;2018
NIOAQUE;EE INDÍGENA DE ENSINO MÉDIO ANGELINA VICENTE;Gestão de Interação e Ambiente Escolar;8.96857;Grau de Satisfação;8.83268;Numa escala de 0 a 10, qual o seu grau de satisfação em relação aos trabalhos desenvolvidos pelos professores na unidade escolar;8.86154;2018
NIOAQUE;EE INDÍGENA DE ENSINO MÉDIO ANGELINA VICENTE;Gestão de Interação e Ambiente Escolar;8.96857;Grau de Satisfação;8.83268;Numa escala de 0 a 10, qual o seu grau de satisfação em relação aos trabalhos desenvolvidos com os estudantes na unidade escolar;8.80000;2018
NIOAQUE;EE INDÍGENA DE ENSINO MÉDIO ANGELINA VICENTE;Gestão de Interação e Ambiente Escolar;8.96857;Grau de Satisfação;8.83268;Numa escala de 0 a 10, qual o grau de satisfação dos pais ou responsáveis em relação aos trabalhos desenvolvidos na unidade escolar;8.68627;2018
NOVA ALVORADA DO SUL;EE ANTONIO COELHO;Gestão Administrativa;7.80438;Avaliação Normativa;8.22836;Gestão Escolar;8.22884;2018
NOVA ALVORADA DO SUL;EE ANTONIO COELHO;Gestão Administrativa;7.80438;Avaliação Normativa;8.22836;Uso das Ferramentas da Gestão Escolar;8.22769;2018
NOVA ALVORADA DO SUL;EE ANTONIO COELHO;Gestão Administrativa;7.80438;Administração Escolar;7.15796;Investimentos e Gestão de Recursos Humanos;7.75750;2018
NOVA ALVORADA DO SUL;EE ANTONIO COELHO;Gestão Administrativa;7.80438;Administração Escolar;7.15796;Prestação de Contas;6.21906;2018
NOVA ALVORADA DO SUL;EE ANTONIO COELHO;Gestão Administrativa;7.80438;Administração Escolar;7.15796;Transporte Escolar;6.71333;2018
NOVA ALVORADA DO SUL;EE ANTONIO COELHO;Gestão Pedagógica;7.48690;Instrumentos Pedagógicos;7.28215;Referencial Curricular;7.68759;2018
NOVA ALVORADA DO SUL;EE ANTONIO COELHO;Gestão Pedagógica;7.48690;Instrumentos Pedagógicos;7.28215;Projeto Político-Pedagógico / Proposta Pedagógica;6.51067;2018
NOVA ALVORADA DO SUL;EE ANTONIO COELHO;Gestão Pedagógica;7.48690;Instrumentos Pedagógicos;7.28215;Planejamento;7.85479;2018
NOVA ALVORADA DO SUL;EE ANTONIO COELHO;Gestão Pedagógica;7.48690;Instrumentos Pedagógicos;7.28215;Práticas Pedagógicas;8.04078;2018
NOVA ALVORADA DO SUL;EE ANTONIO COELHO;Gestão Pedagógica;7.48690;Instrumentos Pedagógicos;7.28215;Recursos Pedagógicos;7.00764;2018
NOVA ALVORADA DO SUL;EE ANTONIO COELHO;Gestão Pedagógica;7.48690;Instrumentos Pedagógicos;7.28215;Recursos Tecnológicos e Midiáticos;6.98453;2018
NOVA ALVORADA DO SUL;EE ANTONIO COELHO;Gestão Pedagógica;7.48690;Instrumentos Pedagógicos;7.28215;Atendimento Educacional Especializado / AEE;7.18000;2018
NOVA ALVORADA DO SUL;EE ANTONIO COELHO;Gestão Pedagógica;7.48690;Modalidades Atendidas Pela Escola;7.88857;Educação Profissional;7.88857;2018
NOVA ALVORADA DO SUL;EE ANTONIO COELHO;Gestão Pedagógica;7.48690;Avaliação;7.76825;Avaliação da Aprendizagem;8.32220;2018
NOVA ALVORADA DO SUL;EE ANTONIO COELHO;Gestão Pedagógica;7.48690;Avaliação;7.76825;Avaliação de Desempenho / SAEMS;7.09500;2018
NOVA ALVORADA DO SUL;EE ANTONIO COELHO;Gestão Pedagógica;7.48690;Avaliação;7.76825;Avaliação de Desempenho / Prova Brasil;8.05600;2018
NOVA ALVORADA DO SUL;EE ANTONIO COELHO;Gestão Pedagógica;7.48690;Índice de Educação;8.02515;Índice de Desenvolvimento da Educação Básica/IDEB;8.02515;2018
NOVA ALVORADA DO SUL;EE ANTONIO COELHO;Gestão de Infraestrutura e Condições de Funcionamento da Escola;6.58847;Instalações e Condições de Funcionamento;6.58847;Sala da Direção;5.95530;2018
NOVA ALVORADA DO SUL;EE ANTONIO COELHO;Gestão de Infraestrutura e Condições de Funcionamento da Escola;6.58847;Instalações e Condições de Funcionamento;6.58847;Sala da Coordenação Pedagógica;6.40547;2018
NOVA ALVORADA DO SUL;EE ANTONIO COELHO;Gestão de Infraestrutura e Condições de Funcionamento da Escola;6.58847;Instalações e Condições de Funcionamento;6.58847;Sala dos Professores;6.32888;2018
NOVA ALVORADA DO SUL;EE ANTONIO COELHO;Gestão de Infraestrutura e Condições de Funcionamento da Escola;6.58847;Instalações e Condições de Funcionamento;6.58847;Secretaria Escolar;6.84337;2018
NOVA ALVORADA DO SUL;EE ANTONIO COELHO;Gestão de Infraestrutura e Condições de Funcionamento da Escola;6.58847;Instalações e Condições de Funcionamento;6.58847;Salas de Aula;6.37939;2018
NOVA ALVORADA DO SUL;EE ANTONIO COELHO;Gestão de Infraestrutura e Condições de Funcionamento da Escola;6.58847;Instalações e Condições de Funcionamento;6.58847;Área Externa da Escola;7.10000;2018
NOVA ALVORADA DO SUL;EE ANTONIO COELHO;Gestão de Infraestrutura e Condições de Funcionamento da Escola;6.58847;Instalações e Condições de Funcionamento;6.58847;Banheiros;7.66833;2018
NOVA ALVORADA DO SUL;EE ANTONIO COELHO;Gestão de Infraestrutura e Condições de Funcionamento da Escola;6.58847;Instalações e Condições de Funcionamento;6.58847;Sala de Tecnologias (STE);7.58600;2018
NOVA ALVORADA DO SUL;EE ANTONIO COELHO;Gestão de Infraestrutura e Condições de Funcionamento da Escola;6.58847;Instalações e Condições de Funcionamento;6.58847;Laboratório (s) Científico (s);5.56750;2018
NOVA ALVORADA DO SUL;EE ANTONIO COELHO;Gestão de Infraestrutura e Condições de Funcionamento da Escola;6.58847;Instalações e Condições de Funcionamento;6.58847;Segurança;6.51000;2018
NOVA ALVORADA DO SUL;EE ANTONIO COELHO;Gestão de Infraestrutura e Condições de Funcionamento da Escola;6.58847;Instalações e Condições de Funcionamento;6.58847;Acessibilidade;5.80556;2018
NOVA ALVORADA DO SUL;EE ANTONIO COELHO;Gestão de Infraestrutura e Condições de Funcionamento da Escola;6.58847;Instalações e Condições de Funcionamento;6.58847;Alimentação Escolar/Cozinha/Depósito;5.98158;2018
NOVA ALVORADA DO SUL;EE ANTONIO COELHO;Gestão de Infraestrutura e Condições de Funcionamento da Escola;6.58847;Instalações e Condições de Funcionamento;6.58847;Quadra de Esportes;7.63333;2018
NOVA ALVORADA DO SUL;EE ANTONIO COELHO;Gestão de Interação e Ambiente Escolar;7.10137;Interação;6.59333;Relacionamento Interpessoal;6.59333;2018
NOVA ALVORADA DO SUL;EE ANTONIO COELHO;Gestão de Interação e Ambiente Escolar;7.10137;Ambiente Escolar;7.13286;Comunicação e Integração com a Escola;7.28714;2018
NOVA ALVORADA DO SUL;EE ANTONIO COELHO;Gestão de Interação e Ambiente Escolar;7.10137;Ambiente Escolar;7.13286;Zelo ao Patrimônio;6.81250;2018
NOVA ALVORADA DO SUL;EE ANTONIO COELHO;Gestão de Interação e Ambiente Escolar;7.10137;Ambiente Escolar;7.13286;Compromisso com a Escola;6.84000;2018
NOVA ALVORADA DO SUL;EE ANTONIO COELHO;Gestão de Interação e Ambiente Escolar;7.10137;Grau de Satisfação;7.34207;Numa escala de 0 a 10, qual o seu grau de satisfação em relação aos trabalhos desenvolvidos na unidade escolar;7.43620;2018
NOVA ALVORADA DO SUL;EE ANTONIO COELHO;Gestão de Interação e Ambiente Escolar;7.10137;Grau de Satisfação;7.34207;Numa escala de 0 a 10, qual o seu grau de satisfação em relação aos trabalhos desenvolvidos pelos professores na unidade escolar;7.53412;2018
NOVA ALVORADA DO SUL;EE ANTONIO COELHO;Gestão de Interação e Ambiente Escolar;7.10137;Grau de Satisfação;7.34207;Numa escala de 0 a 10, qual o seu grau de satisfação em relação aos trabalhos desenvolvidos com os estudantes na unidade escolar;7.49258;2018
NOVA ALVORADA DO SUL;EE ANTONIO COELHO;Gestão de Interação e Ambiente Escolar;7.10137;Grau de Satisfação;7.34207;Numa escala de 0 a 10, qual o grau de satisfação dos pais ou responsáveis em relação aos trabalhos desenvolvidos na unidade escolar;6.60406;2018
NOVA ANDRADINA;EE AUSTRILIO CAPILÉ CASTRO;Gestão Administrativa;8.86459;Avaliação Normativa;9.09123;Gestão Escolar;9.06328;2018
NOVA ANDRADINA;EE AUSTRILIO CAPILÉ CASTRO;Gestão Administrativa;8.86459;Avaliação Normativa;9.09123;Uso das Ferramentas da Gestão Escolar;9.13128;2018
NOVA ANDRADINA;EE AUSTRILIO CAPILÉ CASTRO;Gestão Administrativa;8.86459;Administração Escolar;8.51272;Investimentos e Gestão de Recursos Humanos;8.63000;2018
NOVA ANDRADINA;EE AUSTRILIO CAPILÉ CASTRO;Gestão Administrativa;8.86459;Administração Escolar;8.51272;Prestação de Contas;8.62825;2018
NOVA ANDRADINA;EE AUSTRILIO CAPILÉ CASTRO;Gestão Administrativa;8.86459;Administração Escolar;8.51272;Transporte Escolar;8.30667;2018
NOVA ANDRADINA;EE AUSTRILIO CAPILÉ CASTRO;Gestão Pedagógica;8.81316;Instrumentos Pedagógicos;8.61469;Referencial Curricular;9.04559;2018
NOVA ANDRADINA;EE AUSTRILIO CAPILÉ CASTRO;Gestão Pedagógica;8.81316;Instrumentos Pedagógicos;8.61469;Projeto Político-Pedagógico / Proposta Pedagógica;8.15971;2018
NOVA ANDRADINA;EE AUSTRILIO CAPILÉ CASTRO;Gestão Pedagógica;8.81316;Instrumentos Pedagógicos;8.61469;Planejamento;8.76779;2018
NOVA ANDRADINA;EE AUSTRILIO CAPILÉ CASTRO;Gestão Pedagógica;8.81316;Instrumentos Pedagógicos;8.61469;Práticas Pedagógicas;8.76918;2018
NOVA ANDRADINA;EE AUSTRILIO CAPILÉ CASTRO;Gestão Pedagógica;8.81316;Instrumentos Pedagógicos;8.61469;Recursos Pedagógicos;8.20682;2018
NOVA ANDRADINA;EE AUSTRILIO CAPILÉ CASTRO;Gestão Pedagógica;8.81316;Instrumentos Pedagógicos;8.61469;Recursos Tecnológicos e Midiáticos;8.01625;2018
NOVA ANDRADINA;EE AUSTRILIO CAPILÉ CASTRO;Gestão Pedagógica;8.81316;Instrumentos Pedagógicos;8.61469;Atendimento Educacional Especializado / AEE;9.24909;2018
NOVA ANDRADINA;EE AUSTRILIO CAPILÉ CASTRO;Gestão Pedagógica;8.81316;Avaliação;9.23895;Avaliação da Aprendizagem;9.29357;2018
NOVA ANDRADINA;EE AUSTRILIO CAPILÉ CASTRO;Gestão Pedagógica;8.81316;Avaliação;9.23895;Avaliação de Desempenho / SAEMS;9.20250;2018
NOVA ANDRADINA;EE AUSTRILIO CAPILÉ CASTRO;Gestão Pedagógica;8.81316;Avaliação;9.23895;Avaliação de Desempenho / Prova Brasil;9.24000;2018
NOVA ANDRADINA;EE AUSTRILIO CAPILÉ CASTRO;Gestão Pedagógica;8.81316;Índice de Educação;9.29925;Índice de Desenvolvimento da Educação Básica/IDEB;9.29925;2018
NOVA ANDRADINA;EE AUSTRILIO CAPILÉ CASTRO;Gestão de Infraestrutura e Condições de Funcionamento da Escola;8.22102;Instalações e Condições de Funcionamento;8.22102;Sala da Direção;8.29827;2018
NOVA ANDRADINA;EE AUSTRILIO CAPILÉ CASTRO;Gestão de Infraestrutura e Condições de Funcionamento da Escola;8.22102;Instalações e Condições de Funcionamento;8.22102;Sala da Coordenação Pedagógica;8.22119;2018
NOVA ANDRADINA;EE AUSTRILIO CAPILÉ CASTRO;Gestão de Infraestrutura e Condições de Funcionamento da Escola;8.22102;Instalações e Condições de Funcionamento;8.22102;Sala dos Professores;7.35243;2018
NOVA ANDRADINA;EE AUSTRILIO CAPILÉ CASTRO;Gestão de Infraestrutura e Condições de Funcionamento da Escola;8.22102;Instalações e Condições de Funcionamento;8.22102;Secretaria Escolar;8.40938;2018
NOVA ANDRADINA;EE AUSTRILIO CAPILÉ CASTRO;Gestão de Infraestrutura e Condições de Funcionamento da Escola;8.22102;Instalações e Condições de Funcionamento;8.22102;Salas de Aula;8.86518;2018
NOVA ANDRADINA;EE AUSTRILIO CAPILÉ CASTRO;Gestão de Infraestrutura e Condições de Funcionamento da Escola;8.22102;Instalações e Condições de Funcionamento;8.22102;Área Externa da Escola;8.53875;2018
NOVA ANDRADINA;EE AUSTRILIO CAPILÉ CASTRO;Gestão de Infraestrutura e Condições de Funcionamento da Escola;8.22102;Instalações e Condições de Funcionamento;8.22102;Banheiros;7.95167;2018
NOVA ANDRADINA;EE AUSTRILIO CAPILÉ CASTRO;Gestão de Infraestrutura e Condições de Funcionamento da Escola;8.22102;Instalações e Condições de Funcionamento;8.22102;Biblioteca;8.48299;2018
NOVA ANDRADINA;EE AUSTRILIO CAPILÉ CASTRO;Gestão de Infraestrutura e Condições de Funcionamento da Escola;8.22102;Instalações e Condições de Funcionamento;8.22102;Sala de Tecnologias (STE);8.24200;2018
NOVA ANDRADINA;EE AUSTRILIO CAPILÉ CASTRO;Gestão de Infraestrutura e Condições de Funcionamento da Escola;8.22102;Instalações e Condições de Funcionamento;8.22102;Laboratório (s) Científico (s);7.89750;2018
NOVA ANDRADINA;EE AUSTRILIO CAPILÉ CASTRO;Gestão de Infraestrutura e Condições de Funcionamento da Escola;8.22102;Instalações e Condições de Funcionamento;8.22102;Segurança;7.90000;2018
NOVA ANDRADINA;EE AUSTRILIO CAPILÉ CASTRO;Gestão de Infraestrutura e Condições de Funcionamento da Escola;8.22102;Instalações e Condições de Funcionamento;8.22102;Acessibilidade;7.57111;2018
NOVA ANDRADINA;EE AUSTRILIO CAPILÉ CASTRO;Gestão de Infraestrutura e Condições de Funcionamento da Escola;8.22102;Instalações e Condições de Funcionamento;8.22102;Alimentação Escolar/Cozinha/Depósito;8.56544;2018
NOVA ANDRADINA;EE AUSTRILIO CAPILÉ CASTRO;Gestão de Infraestrutura e Condições de Funcionamento da Escola;8.22102;Instalações e Condições de Funcionamento;8.22102;Quadra de Esportes;8.82000;2018
NOVA ANDRADINA;EE AUSTRILIO CAPILÉ CASTRO;Gestão de Interação e Ambiente Escolar;8.38593;Interação;8.17333;Relacionamento Interpessoal;8.17333;2018
NOVA ANDRADINA;EE AUSTRILIO CAPILÉ CASTRO;Gestão de Interação e Ambiente Escolar;8.38593;Ambiente Escolar;8.42096;Comunicação e Integração com a Escola;8.44929;2018
NOVA ANDRADINA;EE AUSTRILIO CAPILÉ CASTRO;Gestão de Interação e Ambiente Escolar;8.38593;Ambiente Escolar;8.42096;Zelo ao Patrimônio;8.22000;2018
NOVA ANDRADINA;EE AUSTRILIO CAPILÉ CASTRO;Gestão de Interação e Ambiente Escolar;8.38593;Ambiente Escolar;8.42096;Compromisso com a Escola;8.55667;2018
NOVA ANDRADINA;EE AUSTRILIO CAPILÉ CASTRO;Gestão de Interação e Ambiente Escolar;8.38593;Grau de Satisfação;8.35976;Numa escala de 0 a 10, qual o seu grau de satisfação em relação aos trabalhos desenvolvidos na unidade escolar;8.45161;2018
NOVA ANDRADINA;EE AUSTRILIO CAPILÉ CASTRO;Gestão de Interação e Ambiente Escolar;8.38593;Grau de Satisfação;8.35976;Numa escala de 0 a 10, qual o seu grau de satisfação em relação aos trabalhos desenvolvidos pelos professores na unidade escolar;8.49194;2018
NOVA ANDRADINA;EE AUSTRILIO CAPILÉ CASTRO;Gestão de Interação e Ambiente Escolar;8.38593;Grau de Satisfação;8.35976;Numa escala de 0 a 10, qual o seu grau de satisfação em relação aos trabalhos desenvolvidos com os estudantes na unidade escolar;8.43548;2018
NOVA ANDRADINA;EE AUSTRILIO CAPILÉ CASTRO;Gestão de Interação e Ambiente Escolar;8.38593;Grau de Satisfação;8.35976;Numa escala de 0 a 10, qual o grau de satisfação dos pais ou responsáveis em relação aos trabalhos desenvolvidos na unidade escolar;7.94505;2018
NOVA ANDRADINA;EEPROFª NAIR PALÁCIO DE SOUZA;Gestão Administrativa;8.73312;Avaliação Normativa;9.27070;Gestão Escolar;9.22642;2018
NOVA ANDRADINA;EEPROFª NAIR PALÁCIO DE SOUZA;Gestão Administrativa;8.73312;Avaliação Normativa;9.27070;Uso das Ferramentas da Gestão Escolar;9.33338;2018
NOVA ANDRADINA;EEPROFª NAIR PALÁCIO DE SOUZA;Gestão Administrativa;8.73312;Administração Escolar;7.91352;Investimentos e Gestão de Recursos Humanos;9.04500;2018
NOVA ANDRADINA;EEPROFª NAIR PALÁCIO DE SOUZA;Gestão Administrativa;8.73312;Administração Escolar;7.91352;Prestação de Contas;8.00588;2018
NOVA ANDRADINA;EEPROFª NAIR PALÁCIO DE SOUZA;Gestão Administrativa;8.73312;Administração Escolar;7.91352;Transporte Escolar;6.37000;2018
NOVA ANDRADINA;EEPROFª NAIR PALÁCIO DE SOUZA;Gestão Pedagógica;8.60326;Instrumentos Pedagógicos;8.42793;Referencial Curricular;8.78348;2018
NOVA ANDRADINA;EEPROFª NAIR PALÁCIO DE SOUZA;Gestão Pedagógica;8.60326;Instrumentos Pedagógicos;8.42793;Projeto Político-Pedagógico / Proposta Pedagógica;7.64284;2018
NOVA ANDRADINA;EEPROFª NAIR PALÁCIO DE SOUZA;Gestão Pedagógica;8.60326;Instrumentos Pedagógicos;8.42793;Planejamento;8.83768;2018
NOVA ANDRADINA;EEPROFª NAIR PALÁCIO DE SOUZA;Gestão Pedagógica;8.60326;Instrumentos Pedagógicos;8.42793;Práticas Pedagógicas;8.64691;2018
NOVA ANDRADINA;EEPROFª NAIR PALÁCIO DE SOUZA;Gestão Pedagógica;8.60326;Instrumentos Pedagógicos;8.42793;Recursos Pedagógicos;8.52468;2018
NOVA ANDRADINA;EEPROFª NAIR PALÁCIO DE SOUZA;Gestão Pedagógica;8.60326;Instrumentos Pedagógicos;8.42793;Recursos Tecnológicos e Midiáticos;8.47591;2018
NOVA ANDRADINA;EEPROFª NAIR PALÁCIO DE SOUZA;Gestão Pedagógica;8.60326;Modalidades Atendidas Pela Escola;8.62143;Educação Profissional;8.62143;2018
NOVA ANDRADINA;EEPROFª NAIR PALÁCIO DE SOUZA;Gestão Pedagógica;8.60326;Avaliação;8.88508;Avaliação da Aprendizagem;9.18787;2018
NOVA ANDRADINA;EEPROFª NAIR PALÁCIO DE SOUZA;Gestão Pedagógica;8.60326;Avaliação;8.88508;Avaliação de Desempenho / SAEMS;8.57000;2018
NOVA ANDRADINA;EEPROFª NAIR PALÁCIO DE SOUZA;Gestão Pedagógica;8.60326;Avaliação;8.88508;Avaliação de Desempenho / Prova Brasil;9.00000;2018
NOVA ANDRADINA;EEPROFª NAIR PALÁCIO DE SOUZA;Gestão Pedagógica;8.60326;Índice de Educação;9.02364;Índice de Desenvolvimento da Educação Básica/IDEB;9.02364;2018
NOVA ANDRADINA;EEPROFª NAIR PALÁCIO DE SOUZA;Gestão de Infraestrutura e Condições de Funcionamento da Escola;8.71944;Instalações e Condições de Funcionamento;8.71944;Sala da Direção;8.97992;2018
NOVA ANDRADINA;EEPROFª NAIR PALÁCIO DE SOUZA;Gestão de Infraestrutura e Condições de Funcionamento da Escola;8.71944;Instalações e Condições de Funcionamento;8.71944;Sala da Coordenação Pedagógica;8.90648;2018
NOVA ANDRADINA;EEPROFª NAIR PALÁCIO DE SOUZA;Gestão de Infraestrutura e Condições de Funcionamento da Escola;8.71944;Instalações e Condições de Funcionamento;8.71944;Sala dos Professores;8.15493;2018
NOVA ANDRADINA;EEPROFª NAIR PALÁCIO DE SOUZA;Gestão de Infraestrutura e Condições de Funcionamento da Escola;8.71944;Instalações e Condições de Funcionamento;8.71944;Secretaria Escolar;9.05078;2018
NOVA ANDRADINA;EEPROFª NAIR PALÁCIO DE SOUZA;Gestão de Infraestrutura e Condições de Funcionamento da Escola;8.71944;Instalações e Condições de Funcionamento;8.71944;Salas de Aula;9.45818;2018
NOVA ANDRADINA;EEPROFª NAIR PALÁCIO DE SOUZA;Gestão de Infraestrutura e Condições de Funcionamento da Escola;8.71944;Instalações e Condições de Funcionamento;8.71944;Área Externa da Escola;9.51125;2018
NOVA ANDRADINA;EEPROFª NAIR PALÁCIO DE SOUZA;Gestão de Infraestrutura e Condições de Funcionamento da Escola;8.71944;Instalações e Condições de Funcionamento;8.71944;Banheiros;8.93500;2018
NOVA ANDRADINA;EEPROFª NAIR PALÁCIO DE SOUZA;Gestão de Infraestrutura e Condições de Funcionamento da Escola;8.71944;Instalações e Condições de Funcionamento;8.71944;Sala de Tecnologias (STE);8.49800;2018
NOVA ANDRADINA;EEPROFª NAIR PALÁCIO DE SOUZA;Gestão de Infraestrutura e Condições de Funcionamento da Escola;8.71944;Instalações e Condições de Funcionamento;8.71944;Laboratório (s) Científico (s);8.66000;2018
NOVA ANDRADINA;EEPROFª NAIR PALÁCIO DE SOUZA;Gestão de Infraestrutura e Condições de Funcionamento da Escola;8.71944;Instalações e Condições de Funcionamento;8.71944;Laboratório (s) para prática de Educação Profissional;7.47500;2018
NOVA ANDRADINA;EEPROFª NAIR PALÁCIO DE SOUZA;Gestão de Infraestrutura e Condições de Funcionamento da Escola;8.71944;Instalações e Condições de Funcionamento;8.71944;Segurança;8.98667;2018
NOVA ANDRADINA;EEPROFª NAIR PALÁCIO DE SOUZA;Gestão de Infraestrutura e Condições de Funcionamento da Escola;8.71944;Instalações e Condições de Funcionamento;8.71944;Acessibilidade;7.80556;2018
NOVA ANDRADINA;EEPROFª NAIR PALÁCIO DE SOUZA;Gestão de Infraestrutura e Condições de Funcionamento da Escola;8.71944;Instalações e Condições de Funcionamento;8.71944;Alimentação Escolar/Cozinha/Depósito;8.58895;2018
NOVA ANDRADINA;EEPROFª NAIR PALÁCIO DE SOUZA;Gestão de Infraestrutura e Condições de Funcionamento da Escola;8.71944;Instalações e Condições de Funcionamento;8.71944;Quadra de Esportes;9.47333;2018
NOVA ANDRADINA;EEPROFª NAIR PALÁCIO DE SOUZA;Gestão de Interação e Ambiente Escolar;8.40627;Interação;8.20667;Relacionamento Interpessoal;8.20667;2018
NOVA ANDRADINA;EEPROFª NAIR PALÁCIO DE SOUZA;Gestão de Interação e Ambiente Escolar;8.40627;Ambiente Escolar;8.40762;Comunicação e Integração com a Escola;8.48571;2018
NOVA ANDRADINA;EEPROFª NAIR PALÁCIO DE SOUZA;Gestão de Interação e Ambiente Escolar;8.40627;Ambiente Escolar;8.40762;Zelo ao Patrimônio;8.20750;2018
NOVA ANDRADINA;EEPROFª NAIR PALÁCIO DE SOUZA;Gestão de Interação e Ambiente Escolar;8.40627;Ambiente Escolar;8.40762;Compromisso com a Escola;8.31000;2018
NOVA ANDRADINA;EEPROFª NAIR PALÁCIO DE SOUZA;Gestão de Interação e Ambiente Escolar;8.40627;Grau de Satisfação;8.56182;Numa escala de 0 a 10, qual o seu grau de satisfação em relação aos trabalhos desenvolvidos na unidade escolar;8.63838;2018
NOVA ANDRADINA;EEPROFª NAIR PALÁCIO DE SOUZA;Gestão de Interação e Ambiente Escolar;8.40627;Grau de Satisfação;8.56182;Numa escala de 0 a 10, qual o seu grau de satisfação em relação aos trabalhos desenvolvidos pelos professores na unidade escolar;8.66465;2018
NOVA ANDRADINA;EEPROFª NAIR PALÁCIO DE SOUZA;Gestão de Interação e Ambiente Escolar;8.40627;Grau de Satisfação;8.56182;Numa escala de 0 a 10, qual o seu grau de satisfação em relação aos trabalhos desenvolvidos com os estudantes na unidade escolar;8.53737;2018
NOVA ANDRADINA;EEPROFª NAIR PALÁCIO DE SOUZA;Gestão de Interação e Ambiente Escolar;8.40627;Grau de Satisfação;8.56182;Numa escala de 0 a 10, qual o grau de satisfação dos pais ou responsáveis em relação aos trabalhos desenvolvidos na unidade escolar;8.33333;2018
NOVA ANDRADINA;EE PROFESSORA FÁTIMA GAIOTTO SAMPAIO;Gestão Administrativa;8.48770;Avaliação Normativa;8.87358;Gestão Escolar;8.86065;2018
NOVA ANDRADINA;EE PROFESSORA FÁTIMA GAIOTTO SAMPAIO;Gestão Administrativa;8.48770;Avaliação Normativa;8.87358;Uso das Ferramentas da Gestão Escolar;8.89195;2018
NOVA ANDRADINA;EE PROFESSORA FÁTIMA GAIOTTO SAMPAIO;Gestão Administrativa;8.48770;Administração Escolar;7.89651;Investimentos e Gestão de Recursos Humanos;8.80250;2018
NOVA ANDRADINA;EE PROFESSORA FÁTIMA GAIOTTO SAMPAIO;Gestão Administrativa;8.48770;Administração Escolar;7.89651;Prestação de Contas;7.67992;2018
NOVA ANDRADINA;EE PROFESSORA FÁTIMA GAIOTTO SAMPAIO;Gestão Administrativa;8.48770;Administração Escolar;7.89651;Transporte Escolar;6.77333;2018
NOVA ANDRADINA;EE PROFESSORA FÁTIMA GAIOTTO SAMPAIO;Gestão Pedagógica;8.46653;Instrumentos Pedagógicos;8.44683;Referencial Curricular;8.52083;2018
